year,state,state_abbreviation,office,candidate,party_detailed,writein,candidatevotes,totalvotes,party_simplified
2000,KANSAS,KS,US PRESIDENT,,INDEPENDENT,FALSE,37459,1072216,OTHER
2000,KANSAS,KS,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,7370,1072216,OTHER
2000,KANSAS,KS,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,4525,1072216,LIBERTARIAN
2000,KANSAS,KS,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1254,1072216,OTHER
2000,KENTUCKY,KY,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,872520,1544106,REPUBLICAN
2000,KENTUCKY,KY,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,638923,1544106,DEMOCRAT
2000,KENTUCKY,KY,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,23118,1544106,OTHER
2000,KENTUCKY,KY,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,4152,1544106,OTHER
2000,KENTUCKY,KY,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2885,1544106,LIBERTARIAN
2000,KENTUCKY,KY,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,1513,1544106,OTHER
2000,KENTUCKY,KY,US PRESIDENT,,CONSTITUTION PARTY,FALSE,915,1544106,OTHER
2000,KENTUCKY,KY,US PRESIDENT,,,TRUE,80,1544106,OTHER
2000,LOUISIANA,LA,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,927871,1765656,REPUBLICAN
2000,LOUISIANA,LA,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,792344,1765656,DEMOCRAT
2000,LOUISIANA,LA,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,20473,1765656,OTHER
2000,LOUISIANA,LA,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,14356,1765656,OTHER
2000,LOUISIANA,LA,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,5483,1765656,OTHER
2000,LOUISIANA,LA,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2951,1765656,LIBERTARIAN
2000,LOUISIANA,LA,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,1103,1765656,OTHER
2000,LOUISIANA,LA,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,1075,1765656,OTHER
2000,MAINE,ME,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,319951,651817,DEMOCRAT
2000,MAINE,ME,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,286616,651817,REPUBLICAN
2000,MAINE,ME,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,37127,651817,OTHER
2000,MAINE,ME,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,4443,651817,OTHER
2000,MAINE,ME,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3074,651817,LIBERTARIAN
2000,MAINE,ME,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,579,651817,OTHER
2000,MAINE,ME,US PRESIDENT,OTHER,,FALSE,27,651817,OTHER
2000,MARYLAND,MD,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1144008,2025212,DEMOCRAT
2000,MARYLAND,MD,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,813827,2025212,REPUBLICAN
2000,MARYLAND,MD,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,53768,2025212,OTHER
2000,MARYLAND,MD,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,5310,2025212,LIBERTARIAN
2000,MARYLAND,MD,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,4248,2025212,OTHER
2000,MARYLAND,MD,US PRESIDENT,,,TRUE,1656,2025212,OTHER
2000,MARYLAND,MD,US PRESIDENT,OTHER,,FALSE,1477,2025212,OTHER
2000,MARYLAND,MD,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,918,2025212,OTHER
2000,MASSACHUSETTS,MA,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1616487,2733964,DEMOCRAT
2000,MASSACHUSETTS,MA,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,878502,2733964,REPUBLICAN
2000,MASSACHUSETTS,MA,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,173564,2733964,OTHER
2000,MASSACHUSETTS,MA,US PRESIDENT,BLANK VOTE/SCATTERING,,FALSE,31022,2733964,OTHER
2000,MASSACHUSETTS,MA,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,16366,2733964,LIBERTARIAN
2000,MASSACHUSETTS,MA,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,11149,2733964,OTHER
2000,MASSACHUSETTS,MA,US PRESIDENT,OTHER,,FALSE,3990,2733964,OTHER
2000,MASSACHUSETTS,MA,US PRESIDENT,"HAGELIN, JOHN",UNENROLLED,FALSE,2884,2733964,OTHER
2000,MICHIGAN,MI,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2170418,4232501,DEMOCRAT
2000,MICHIGAN,MI,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1953139,4232501,REPUBLICAN
2000,MICHIGAN,MI,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,84165,4232501,OTHER
2000,MICHIGAN,MI,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,16711,4232501,LIBERTARIAN
2000,MICHIGAN,MI,US PRESIDENT,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,FALSE,3791,4232501,OTHER
2000,MICHIGAN,MI,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,2426,4232501,OTHER
2000,MICHIGAN,MI,US PRESIDENT,,,TRUE,1851,4232501,OTHER
2000,MINNESOTA,MN,US PRESIDENT,"GORE, AL",DEMOCRATIC-FARMER-LABOR,FALSE,1168266,2438685,DEMOCRAT
2000,MINNESOTA,MN,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1109659,2438685,REPUBLICAN
2000,MINNESOTA,MN,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,126696,2438685,OTHER
2000,MINNESOTA,MN,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY MINNESOTA,FALSE,22166,2438685,OTHER
2000,MINNESOTA,MN,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,5282,2438685,LIBERTARIAN
2000,MINNESOTA,MN,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,3272,2438685,OTHER
2000,MINNESOTA,MN,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2294,2438685,OTHER
2000,MINNESOTA,MN,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,1022,2438685,OTHER
2000,MINNESOTA,MN,US PRESIDENT,,,TRUE,28,2438685,OTHER
2000,MISSISSIPPI,MS,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,572844,994184,REPUBLICAN
2000,MISSISSIPPI,MS,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,404614,994184,DEMOCRAT
2000,MISSISSIPPI,MS,US PRESIDENT,,INDEPENDENT,FALSE,8735,994184,OTHER
2000,MISSISSIPPI,MS,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,3267,994184,OTHER
2000,MISSISSIPPI,MS,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2265,994184,OTHER
2000,MISSISSIPPI,MS,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2009,994184,LIBERTARIAN
2000,MISSISSIPPI,MS,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,450,994184,OTHER
2000,MISSOURI,MO,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1189924,2359892,REPUBLICAN
2000,MISSOURI,MO,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1111138,2359892,DEMOCRAT
2000,MISSOURI,MO,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,38515,2359892,OTHER
2000,MISSOURI,MO,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,9818,2359892,OTHER
2000,MISSOURI,MO,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,7436,2359892,LIBERTARIAN
2000,MISSOURI,MO,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1957,2359892,OTHER
2000,MISSOURI,MO,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,1104,2359892,OTHER
2000,MONTANA,MT,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,240178,410986,REPUBLICAN
2000,MONTANA,MT,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,137126,410986,DEMOCRAT
2000,MONTANA,MT,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,24437,410986,OTHER
2000,MONTANA,MT,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,5697,410986,OTHER
2000,MONTANA,MT,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,1718,410986,LIBERTARIAN
2000,MONTANA,MT,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1155,410986,OTHER
2000,MONTANA,MT,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,675,410986,OTHER
2000,NEBRASKA,NE,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,433862,697019,REPUBLICAN
2000,NEBRASKA,NE,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,231780,697019,DEMOCRAT
2000,NEBRASKA,NE,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,24540,697019,OTHER
2000,NEBRASKA,NE,US PRESIDENT,,NOMINATED BY PETITION,FALSE,4114,697019,OTHER
2000,NEBRASKA,NE,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2245,697019,LIBERTARIAN
2000,NEBRASKA,NE,US PRESIDENT,,NATURAL LAW,FALSE,478,697019,OTHER
2000,NEVADA,NV,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,301575,609426,REPUBLICAN
2000,NEVADA,NV,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,279978,609426,DEMOCRAT
2000,NEVADA,NV,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,15008,609426,OTHER
2000,NEVADA,NV,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",CITIZENS FIRST,FALSE,4747,609426,OTHER
2000,NEVADA,NV,US PRESIDENT,NONE OF THESE CANDIDATES,,FALSE,3315,609426,OTHER
2000,NEVADA,NV,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3311,609426,LIBERTARIAN
2000,NEVADA,NV,US PRESIDENT,"PHILLIPS, HOWARD",INDEPENDENT AMERICAN,FALSE,621,609426,OTHER
2000,NEVADA,NV,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,415,609426,OTHER
2000,NEVADA,NV,US PRESIDENT,BLANK VOTE,,FALSE,282,609426,OTHER
2000,NEVADA,NV,US PRESIDENT,OVER VOTE,,FALSE,174,609426,OTHER
2000,NEW HAMPSHIRE,NH,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,273559,569081,REPUBLICAN
2000,NEW HAMPSHIRE,NH,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,266348,569081,DEMOCRAT
2000,NEW HAMPSHIRE,NH,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,22198,569081,OTHER
2000,NEW HAMPSHIRE,NH,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2757,569081,LIBERTARIAN
2000,NEW HAMPSHIRE,NH,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",INDEPENDENCE,FALSE,2615,569081,OTHER
2000,NEW HAMPSHIRE,NH,US PRESIDENT,,,TRUE,1276,569081,OTHER
2000,NEW HAMPSHIRE,NH,US PRESIDENT,,CONSTITUTION PARTY,FALSE,328,569081,OTHER
2000,NEW JERSEY,NJ,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1788850,3187226,DEMOCRAT
2000,NEW JERSEY,NJ,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1284173,3187226,REPUBLICAN
2000,NEW JERSEY,NJ,US PRESIDENT,,INDEPENDENT,FALSE,114203,3187226,OTHER
2000,NEW MEXICO,NM,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,286783,598605,DEMOCRAT
2000,NEW MEXICO,NM,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,286417,598605,REPUBLICAN
2000,NEW MEXICO,NM,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,21251,598605,OTHER
2000,NEW MEXICO,NM,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2058,598605,LIBERTARIAN
2000,NEW MEXICO,NM,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,1392,598605,OTHER
2000,NEW MEXICO,NM,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,361,598605,OTHER
2000,NEW MEXICO,NM,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,343,598605,OTHER
2000,NEW YORK,NY,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,3942215,6960215,DEMOCRAT
2000,NEW YORK,NY,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2258577,6960215,REPUBLICAN
2000,NEW YORK,NY,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,244030,6960215,OTHER
2000,NEW YORK,NY,US PRESIDENT,"BUSH, GEORGE W.",CONSERVATIVE,FALSE,144797,6960215,OTHER
2000,NEW YORK,NY,US PRESIDENT,BLANK VOTE/SCATTERING,,FALSE,138216,6960215,OTHER
2000,NEW YORK,NY,US PRESIDENT,"GORE, AL",WORKING FAMILIES,FALSE,88395,6960215,OTHER
2000,NEW YORK,NY,US PRESIDENT,"GORE, AL",LIBERAL PARTY,FALSE,77087,6960215,OTHER
2000,NEW YORK,NY,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",RIGHT-TO-LIFE,FALSE,25175,6960215,OTHER
2000,NEW YORK,NY,US PRESIDENT,"HAGELIN, JOHN",INDEPENDENCE,FALSE,24361,6960215,OTHER
2000,NEW YORK,NY,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,7649,6960215,LIBERTARIAN
2000,NEW YORK,NY,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,6424,6960215,OTHER
2000,NEW YORK,NY,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,1789,6960215,OTHER
2000,NEW YORK,NY,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1498,6960215,OTHER
2000,NEW YORK,NY,US PRESIDENT,,SOCIALIST,TRUE,2,6960215,OTHER
2000,NORTH CAROLINA,NC,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1631163,2914990,REPUBLICAN
2000,NORTH CAROLINA,NC,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1257692,2914990,DEMOCRAT
2000,NORTH CAROLINA,NC,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,13891,2914990,LIBERTARIAN
2000,NORTH CAROLINA,NC,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,8874,2914990,OTHER
2000,NORTH CAROLINA,NC,US PRESIDENT,NOT DESIGNATED,SOCIALIST,FALSE,3370,2914990,OTHER
2000,NORTH DAKOTA,ND,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,174852,288256,REPUBLICAN
2000,NORTH DAKOTA,ND,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,95284,288256,DEMOCRAT
2000,NORTH DAKOTA,ND,US PRESIDENT,,INDEPENDENT,FALSE,10459,288256,OTHER
2000,NORTH DAKOTA,ND,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,7288,288256,OTHER
2000,NORTH DAKOTA,ND,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,373,288256,OTHER
2000,OHIO,OH,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2350363,4701998,REPUBLICAN
2000,OHIO,OH,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2183628,4701998,DEMOCRAT
2000,OHIO,OH,US PRESIDENT,NOT DESIGNATED,,FALSE,148353,4701998,OTHER
2000,OHIO,OH,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,13473,4701998,LIBERTARIAN
2000,OHIO,OH,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,6181,4701998,OTHER
2000,OKLAHOMA,OK,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,744337,1234229,REPUBLICAN
2000,OKLAHOMA,OK,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,474276,1234229,DEMOCRAT
2000,OKLAHOMA,OK,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,9014,1234229,OTHER
2000,OKLAHOMA,OK,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,6602,1234229,LIBERTARIAN
2000,OREGON,OR,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,720342,1533950,DEMOCRAT
2000,OREGON,OR,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,713577,1533950,REPUBLICAN
2000,OREGON,OR,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,77357,1533950,OTHER
2000,OREGON,OR,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,7447,1533950,LIBERTARIAN
2000,OREGON,OR,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",INDEPENDENT,FALSE,7063,1533950,OTHER
2000,OREGON,OR,US PRESIDENT,OTHER,,FALSE,3401,1533950,OTHER
2000,OREGON,OR,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2574,1533950,OTHER
2000,OREGON,OR,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,2189,1533950,OTHER
2000,PENNSYLVANIA,PA,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2485967,4912185,DEMOCRAT
2000,PENNSYLVANIA,PA,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2281127,4912185,REPUBLICAN
2000,PENNSYLVANIA,PA,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,103392,4912185,OTHER
2000,PENNSYLVANIA,PA,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,16023,4912185,OTHER
2000,PENNSYLVANIA,PA,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,14428,4912185,OTHER
2000,PENNSYLVANIA,PA,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,11248,4912185,LIBERTARIAN
2000,RHODE ISLAND,RI,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,249508,409112,DEMOCRAT
2000,RHODE ISLAND,RI,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,130555,409112,REPUBLICAN
2000,RHODE ISLAND,RI,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,25052,409112,OTHER
2000,RHODE ISLAND,RI,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2273,409112,OTHER
2000,RHODE ISLAND,RI,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,742,409112,LIBERTARIAN
2000,RHODE ISLAND,RI,US PRESIDENT,,,TRUE,329,409112,OTHER
2000,RHODE ISLAND,RI,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,271,409112,OTHER
2000,RHODE ISLAND,RI,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD,FALSE,199,409112,OTHER
2000,RHODE ISLAND,RI,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,97,409112,OTHER
2000,RHODE ISLAND,RI,US PRESIDENT,,SOCIALIST,FALSE,52,409112,OTHER
2000,RHODE ISLAND,RI,US PRESIDENT,,SOCIALIST WORKERS,FALSE,34,409112,OTHER
2000,SOUTH CAROLINA,SC,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,786892,1383902,REPUBLICAN
2000,SOUTH CAROLINA,SC,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,566037,1383902,DEMOCRAT
2000,SOUTH CAROLINA,SC,US PRESIDENT,"NADER, RALPH",UNITED CITIZENS,FALSE,20279,1383902,OTHER
2000,SOUTH CAROLINA,SC,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,4760,1383902,LIBERTARIAN
2000,SOUTH CAROLINA,SC,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,3309,1383902,OTHER
2000,SOUTH CAROLINA,SC,US PRESIDENT,,CONSTITUTION PARTY,FALSE,1682,1383902,OTHER
2000,SOUTH CAROLINA,SC,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,943,1383902,OTHER
2000,SOUTH DAKOTA,SD,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,190700,316269,REPUBLICAN
2000,SOUTH DAKOTA,SD,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,118804,316269,DEMOCRAT
2000,SOUTH DAKOTA,SD,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,3322,316269,OTHER
2000,SOUTH DAKOTA,SD,US PRESIDENT,"PHILLIPS, HOWARD",INDEPENDENT,FALSE,1781,316269,OTHER
2000,SOUTH DAKOTA,SD,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,1662,316269,LIBERTARIAN
2000,TENNESSEE,TN,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1061949,2076181,REPUBLICAN
2000,TENNESSEE,TN,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,981720,2076181,DEMOCRAT
2000,TENNESSEE,TN,US PRESIDENT,,INDEPENDENT,FALSE,32084,2076181,OTHER
2000,TENNESSEE,TN,US PRESIDENT,,,TRUE,428,2076181,OTHER
2000,TEXAS,TX,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,3799639,6407637,REPUBLICAN
2000,TEXAS,TX,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2433746,6407637,DEMOCRAT
2000,TEXAS,TX,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,137994,6407637,OTHER
2000,TEXAS,TX,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,23160,6407637,LIBERTARIAN
2000,TEXAS,TX,US PRESIDENT,,INDEPENDENT,FALSE,12394,6407637,OTHER
2000,TEXAS,TX,US PRESIDENT,,,TRUE,704,6407637,OTHER
2000,UTAH,UT,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,515096,770754,REPUBLICAN
2000,UTAH,UT,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,203053,770754,DEMOCRAT
2000,UTAH,UT,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,35850,770754,OTHER
2000,UTAH,UT,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,9319,770754,OTHER
2000,UTAH,UT,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3616,770754,LIBERTARIAN
2000,UTAH,UT,US PRESIDENT,"PHILLIPS, HOWARD",INDEPENDENT AMERICAN,FALSE,2709,770754,OTHER
2000,UTAH,UT,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,763,770754,OTHER
2000,UTAH,UT,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,186,770754,OTHER
2000,UTAH,UT,US PRESIDENT,,NO PARTY AFFILIATION,FALSE,161,770754,OTHER
2000,UTAH,UT,US PRESIDENT,,,TRUE,1,770754,OTHER
2000,VERMONT,VT,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,149022,294308,DEMOCRAT
2000,VERMONT,VT,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,119775,294308,REPUBLICAN
2000,VERMONT,VT,US PRESIDENT,"NADER, RALPH",PROGRESSIVE/GREEN,FALSE,20374,294308,OTHER
2000,VERMONT,VT,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2192,294308,OTHER
2000,VERMONT,VT,US PRESIDENT,"DENNIS """"DENNY"""", LANE",VERMONT GRASSROOTS,FALSE,1044,294308,OTHER
2000,VERMONT,VT,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,784,294308,LIBERTARIAN
2000,VERMONT,VT,US PRESIDENT,,,TRUE,514,294308,OTHER
2000,VERMONT,VT,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,219,294308,OTHER
2000,VERMONT,VT,US PRESIDENT,"MCREYNOLDS, DAVID",LIBERTY UNION PARTY,FALSE,161,294308,OTHER
2000,VERMONT,VT,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,153,294308,OTHER
2000,VERMONT,VT,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,70,294308,OTHER
2000,VIRGINIA,VA,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1437490,2739447,REPUBLICAN
2000,VIRGINIA,VA,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1217290,2739447,DEMOCRAT
2000,VIRGINIA,VA,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,59398,2739447,OTHER
2000,VIRGINIA,VA,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,15198,2739447,LIBERTARIAN
2000,VIRGINIA,VA,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,5455,2739447,OTHER
2000,VIRGINIA,VA,US PRESIDENT,,,TRUE,2807,2739447,OTHER
2000,VIRGINIA,VA,US PRESIDENT,"PHILLIPS, HOWARD",CONSERVATIVE,FALSE,1809,2739447,OTHER
2000,WASHINGTON,WA,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1247652,2487433,DEMOCRAT
2000,WASHINGTON,WA,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1108864,2487433,REPUBLICAN
2000,WASHINGTON,WA,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,103002,2487433,OTHER
2000,WASHINGTON,WA,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,13135,2487433,LIBERTARIAN
